GameId,Year,Round,Date,Attendance,HomeTeam
2022R0306,2022,R3,2/04/2022,19817,Brisbane Lions
2022R0307,2022,R3,3/04/2022,66317,Carlton
2022R0308,2022,R3,3/04/2022,31933,St Kilda
2022R0309,2022,R3,3/04/2022,38920,West Coast
2022R0401,2022,R4,7/04/2022,23058,Port Adelaide
2022R0402,2022,R4,8/04/2022,20505,Geelong
2022R0403,2022,R4,9/04/2022,22307,Sydney
2022R0404,2022,R4,9/04/2022,25897,Collingwood
2022R0405,2022,R4,9/04/2022,30201,Fremantle
2022R0406,2022,R4,9/04/2022,43645,Richmond
2022R0407,2022,R4,10/04/2022,24906,Essendon
2022R0408,2022,R4,10/04/2022,30926,Hawthorn
2022R0409,2022,R4,10/04/2022,14349,Gold Coast
2022R0501,2022,R5,14/04/2022,32312,Brisbane Lions
2022R0502,2022,R5,15/04/2022,32162,North Melbourne
2022R0503,2022,R5,15/04/2022,42888,West Coast
2022R0504,2022,R5,16/04/2022,18724,St Kilda
2022R0505,2022,R5,16/04/2022,33031,Adelaide
2022R0506,2022,R5,16/04/2022,20791,Melbourne
2022R0507,2022,R5,17/04/2022,33433,Carlton
2022R0508,2022,R5,17/04/2022,23935,Essendon
2022R0509,2022,R5,18/04/2022,48030,Hawthorn
2022R0601,2022,R6,22/04/2022,11207,Greater Western Sydney
2022R0602,2022,R6,23/04/2022,10412,Western Bulldogs
2022R0603,2022,R6,23/04/2022,28587,Port Adelaide
2022R0604,2022,R6,23/04/2022,42302,Fremantle
2022R0605,2022,R6,24/04/2022,8663,North Melbourne
2022R0606,2022,R6,24/04/2022,14897,Gold Coast
2022R0607,2022,R6,24/04/2022,70334,Richmond
2022R0608,2022,R6,25/04/2022,14107,Hawthorn
2022R0609,2022,R6,25/04/2022,84205,Essendon
2022R0701,2022,R7,29/04/2022,39430,West Coast
2022R0702,2022,R7,30/04/2022,20136,Geelong
2022R0703,2022,R7,30/04/2022,31811,Adelaide
2022R0704,2022,R7,30/04/2022,39425,Melbourne
2022R0705,2022,R7,30/04/2022,40129,Carlton
2022R0706,2022,R7,30/04/2022,6645,St Kilda
2022R0707,2022,R7,1/05/2022,28916,Collingwood
2022R0708,2022,R7,1/05/2022,33677,Western Bulldogs
2022R0709,2022,R7,1/05/2022,30110,Sydney
2022R0801,2022,R8,6/05/2022,29290,Port Adelaide
2022R0802,2022,R8,6/05/2022,37040,Fremantle
2022R0803,2022,R8,7/05/2022,64481,Richmond
2022R0804,2022,R8,7/05/2022,20420,Sydney
2022R0805,2022,R8,7/05/2022,11661,Greater Western Sydney
2022R0806,2022,R8,7/05/2022,33042,Essendon
2022R0807,2022,R8,7/05/2022,19331,Brisbane Lions
2022R0808,2022,R8,8/05/2022,35767,Melbourne
2022R0809,2022,R8,8/05/2022,25376,Carlton
2022R0901,2022,R9,13/05/2022,44029,Collingwood
2022R0902,2022,R9,14/05/2022,40663,Hawthorn
2022R0903,2022,R9,14/05/2022,5114,North Melbourne
2022R0904,2022,R9,14/05/2022,32517,St Kilda
2022R0905,2022,R9,14/05/2022,27464,Sydney
2022R0906,2022,R9,14/05/2022,36579,Adelaide
2022R0907,2022,R9,15/05/2022,6136,Gold Coast
2022R0908,2022,R9,15/05/2022,8754,Greater Western Sydney
2022R0909,2022,R9,15/05/2022,27488,West Coast
2022R1001,2022,R10,20/05/2022,44769,Carlton
2022R1002,2022,R10,21/05/2022,6040,Western Bulldogs
2022R1003,2022,R10,21/05/2022,18721,Geelong
2022R1004,2022,R10,21/05/2022,13422,North Melbourne
2022R1005,2022,R10,21/05/2022,28783,Adelaide
2022R1006,2022,R10,21/05/2022,70226,Richmond
2022R1007,2022,R10,22/05/2022,5057,Greater Western Sydney
2022R1008,2022,R10,22/05/2022,12007,Hawthorn
2022R1009,2022,R10,22/05/2022,35534,Fremantle
2022R1101,2022,R11,27/05/2022,31387,Sydney
2022R1102,2022,R11,28/05/2022,19051,Geelong
2022R1103,2022,R11,28/05/2022,22068,Brisbane Lions
2022R1104,2022,R11,28/05/2022,29812,Melbourne
2022R1105,2022,R11,28/05/2022,31838,West Coast
2022R1106,2022,R11,28/05/2022,7516,Gold Coast
2022R1107,2022,R11,29/05/2022,23464,St Kilda
2022R1108,2022,R11,29/05/2022,80627,Collingwood
2022R1109,2022,R11,29/05/2022,25877,Port Adelaide
2022R1201,2022,R12,3/06/2022,34370,Western Bulldogs
2022R1202,2022,R12,4/06/2022,22859,Adelaide
2022R1203,2022,R12,4/06/2022,5523,Gold Coast
2022R1204,2022,R12,4/06/2022,32753,Melbourne
2022R1205,2022,R12,5/06/2022,43939,Hawthorn
2022R1206,2022,R12,5/06/2022,47214,Fremantle
2022R1301,2022,R13,9/06/2022,21757,Richmond
2022R1302,2022,R13,10/06/2022,65440,Essendon
2022R1303,2022,R13,11/06/2022,39428,Fremantle
2022R1304,2022,R13,11/06/2022,26610,Brisbane Lions
2022R1305,2022,R13,12/06/2022,13742,North Melbourne
2022R1306,2022,R13,13/06/2022,76059,Collingwood
2022R1401,2022,R14,16/06/2022,50741,Richmond
2022R1402,2022,R14,17/06/2022,33274,St Kilda
2022R1403,2022,R14,18/06/2022,30445,Port Adelaide
2022R1404,2022,R14,18/06/2022,32526,West Coast
2022R1405,2022,R14,18/06/2022,6208,Greater Western Sydney
2022R1406,2022,R14,19/06/2022,10507,Gold Coast
2022R1501,2022,R15,23/06/2022,37728,Melbourne
2022R1502,2022,R15,24/06/2022,32505,Western Bulldogs
2022R1503,2022,R15,24/06/2022,40933,West Coast
2022R1504,2022,R15,25/06/2022,35441,Carlton
2022R1505,2022,R15,25/06/2022,59335,Geelong
2022R1506,2022,R15,25/06/2022,31513,Sydney
2022R1507,2022,R15,26/06/2022,5072,North Melbourne
2022R1508,2022,R15,26/06/2022,30804,Collingwood
2022R1509,2022,R15,26/06/2022,26241,Port Adelaide
2022R1601,2022,R16,30/06/2022,25011,Brisbane Lions
2022R1602,2022,R16,1/07/2022,43194,Carlton
2022R1603,2022,R16,2/07/2022,43163,Essendon
2022R1604,2022,R16,2/07/2022,30702,Adelaide
2022R1605,2022,R16,2/07/2022,16027,Gold Coast
2022R1606,2022,R16,2/07/2022,18091,Geelong
2022R1607,2022,R16,3/07/2022,39391,Richmond
2022R1608,2022,R16,3/07/2022,4812,Greater Western Sydney
2022R1609,2022,R16,3/07/2022,41326,Fremantle
2022R1701,2022,R17,7/07/2022,21501,Geelong
2022R1702,2022,R17,8/07/2022,22226,Sydney
2022R1703,2022,R17,9/07/2022,45039,Collingwood
2022R1704,2022,R17,9/07/2022,18031,Gold Coast
2022R1705,2022,R17,9/07/2022,21652,St Kilda
2022R1706,2022,R17,9/07/2022,24744,Port Adelaide
2022R1707,2022,R17,10/07/2022,29101,Brisbane Lions
2022R1708,2022,R17,10/07/2022,18833,Hawthorn
2022R1709,2022,R17,10/07/2022,43359,West Coast
2022R1801,2022,R18,15/07/2022,25981,Western Bulldogs
2022R1802,2022,R18,16/07/2022,30110,Adelaide
2022R1803,2022,R18,16/07/2022,9010,Greater Western Sydney
2022R1804,2022,R18,16/07/2022,22666,North Melbourne
2022R1805,2022,R18,16/07/2022,68208,Carlton
2022R1806,2022,R18,16/07/2022,46596,Fremantle
2022R1807,2022,R18,17/07/2022,22598,Hawthorn
2022R1808,2022,R18,17/07/2022,6312,Melbourne
2022R1809,2022,R18,17/07/2022,23484,Essendon
2022R1901,2022,R19,22/07/2022,23549,Richmond
2022R1902,2022,R19,23/07/2022,25084,Sydney
2022R1903,2022,R19,23/07/2022,9713,North Melbourne
2022R1904,2022,R19,23/07/2022,30937,Port Adelaide
2022R1905,2022,R19,23/07/2022,21467,Brisbane Lions
2022R1906,2022,R19,23/07/2022,26501,Western Bulldogs
2022R1907,2022,R19,24/07/2022,30295,Carlton
2022R1908,2022,R19,24/07/2022,72402,Collingwood
2022R1909,2022,R19,24/07/2022,35665,West Coast
2022R2001,2022,R20,29/07/2022,46313,Fremantle
2022R2002,2022,R20,30/07/2022,40716,Collingwood
2022R2003,2022,R20,30/07/2022,31916,Sydney
2022R2004,2022,R20,30/07/2022,25348,St Kilda
2022R2005,2022,R20,30/07/2022,22106,Geelong
2022R2006,2022,R20,30/07/2022,35666,Adelaide
2022R2007,2022,R20,31/07/2022,8282,Gold Coast
2022R2008,2022,R20,31/07/2022,39056,Richmond
2022R2009,2022,R20,31/07/2022,29549,Essendon
2022R2101,2022,R21,5/08/2022,70596,Melbourne
2022R2102,2022,R21,6/08/2022,9022,Hawthorn
2022R2103,2022,R21,6/08/2022,7772,Greater Western Sydney
2022R2104,2022,R21,6/08/2022,24130,Western Bulldogs
2022R2105,2022,R21,6/08/2022,20583,Geelong
2022R2106,2022,R21,6/08/2022,27091,Port Adelaide
2022R2107,2022,R21,7/08/2022,19091,North Melbourne
2022R2108,2022,R21,7/08/2022,31011,Brisbane Lions
2022R2109,2022,R21,7/08/2022,50117,West Coast
2022R2201,2022,R22,12/08/2022,22211,St Kilda
2022R2202,2022,R22,13/08/2022,18301,Western Bulldogs
2022R2203,2022,R22,13/08/2022,28802,Adelaide
2022R2204,2022,R22,13/08/2022,14728,Gold Coast
2022R2205,2022,R22,13/08/2022,55705,Melbourne
2022R2206,2022,R22,13/08/2022,53818,Fremantle
2022R2207,2022,R22,14/08/2022,59338,Richmond
2022R2208,2022,R22,14/08/2022,44659,Sydney
2022R2209,2022,R22,14/08/2022,20568,Essendon
2022R2301,2022,R23,19/08/2022,32172,Brisbane Lions
2022R2302,2022,R23,20/08/2022,7338,Greater Western Sydney
2022R2303,2022,R23,20/08/2022,14196,North Melbourne
2022R2304,2022,R23,20/08/2022,21098,Geelong
2022R2305,2022,R23,20/08/2022,58366,Essendon
2022R2306,2022,R23,20/08/2022,50090,Port Adelaide
2022R2307,2022,R23,21/08/2022,13105,Hawthorn
2022R2308,2022,R23,21/08/2022,88287,Carlton
2022R2309,2022,R23,21/08/2022,23344,St Kilda
2022EF01,2022,EF,1/09/2022,35013,Brisbane Lions
2022QF01,2022,QF,2/09/2022,78377,Melbourne
2022EF02,2022,EF,3/09/2022,58982,Fremantle
2022QF02,2022,QF,3/09/2022,91525,Geelong
2022SF01,2022,SF,9/09/2022,62162,Melbourne
2022SF02,2022,SF,10/09/2022,90612,Collingwood
2022PF01,2022,PF,16/09/2022,77677,Geelong
2022PF02,2022,PF,17/09/2022,45608,Sydney
2022GF01,2022,GF,24/09/2022,100024,Geelong
2023R0101,2023,R1,16/03/2023,88084,Richmond
2023R0102,2023,R1,17/03/2023,86595,Geelong
2023R0103,2023,R1,18/03/2023,21274,North Melbourne
2023R0104,2023,R1,18/03/2023,34255,Port Adelaide
2023R0105,2023,R1,18/03/2023,48103,Melbourne
2023R0106,2023,R1,18/03/2023,13648,Gold Coast
2023R0107,2023,R1,19/03/2023,8169,Greater Western Sydney
2023R0108,2023,R1,19/03/2023,68691,Hawthorn
2023R0109,2023,R1,19/03/2023,23429,St Kilda
2023R0201,2023,R2,23/03/2023,55861,Carlton
2023R0202,2023,R2,24/03/2023,30047,Brisbane Lions
2023R0203,2023,R2,25/03/2023,60744,Collingwood
2023R0204,2023,R2,25/03/2023,38492,Adelaide
2023R0205,2023,R2,25/03/2023,33294,Western Bulldogs
2023R0206,2023,R2,25/03/2023,40487,Fremantle
2023R0207,2023,R2,26/03/2023,37052,Sydney
2023R0208,2023,R2,26/03/2023,32915,Essendon
2023R0209,2023,R2,26/03/2023,44649,West Coast
2023R0301,2023,R3,30/03/2023,23665,Western Bulldogs
2023R0302,2023,R3,31/03/2023,85241,Collingwood
2023R0303,2023,R3,1/04/2023,11007,Hawthorn
2023R0304,2023,R3,1/04/2023,9691,Greater Western Sydney
2023R0305,2023,R3,1/04/2023,69255,St Kilda
2023R0306,2023,R3,1/04/2023,48962,Port Adelaide
2023R0307,2023,R3,2/04/2023,13122,Gold Coast
2023R0308,2023,R3,2/04/2023,42423,Melbourne
2023R0309,2023,R3,2/04/2023,56090,Fremantle
2023R0401,2023,R4,6/04/2023,33565,Brisbane Lions
2023R0402,2023,R4,7/04/2023,49062,North Melbourne
2023R0403,2023,R4,8/04/2023,33725,Adelaide
2023R0404,2023,R4,8/04/2023,56449,Richmond
2023R0405,2023,R4,8/04/2023,31686,Sydney
2023R0406,2023,R4,8/04/2023,21049,St Kilda
2023R0407,2023,R4,9/04/2023,28815,Essendon
2023R0408,2023,R4,9/04/2023,42458,West Coast
2023R0409,2023,R4,10/04/2023,65335,Geelong
2023R0501,2023,R5,13/04/2023,47395,Adelaide
2023R0502,2023,R5,14/04/2023,9329,Fremantle
2023R0503,2023,R5,14/04/2023,42134,Richmond
2023R0504,2023,R5,15/04/2023,7329,Brisbane Lions
2023R0505,2023,R5,15/04/2023,33832,Essendon
2023R0506,2023,R5,15/04/2023,45115,Port Adelaide
2023R0507,2023,R5,16/04/2023,30120,Geelong
2023R0508,2023,R5,16/04/2023,9057,Greater Western Sydney
2023R0509,2023,R5,16/04/2023,43976,Collingwood
2023R0601,2023,R6,21/04/2023,47503,Fremantle
2023R0602,2023,R6,22/04/2023,31638,Port Adelaide
2023R0603,2023,R6,22/04/2023,10461,Greater Western Sydney
2023R0604,2023,R6,22/04/2023,23134,Geelong
2023R0605,2023,R6,23/04/2023,10119,Hawthorn
2023R0606,2023,R6,23/04/2023,45770,Carlton
2023R0607,2023,R6,23/04/2023,9672,Gold Coast
2023R0608,2023,R6,24/04/2023,83985,Melbourne
2023R0609,2023,R6,25/04/2023,95179,Collingwood
2023R0701,2023,R7,28/04/2023,25845,St Kilda
2023R0702,2023,R7,29/04/2023,25528,Brisbane Lions
2023R0703,2023,R7,29/04/2023,31615,Sydney
2023R0704,2023,R7,29/04/2023,40119,Western Bulldogs
2023R0705,2023,R7,29/04/2023,29455,Melbourne
2023R0706,2023,R7,29/04/2023,47940,West Coast
2023R0707,2023,R7,30/04/2023,67457,Essendon
2023R0708,2023,R7,30/04/2023,23664,Richmond
2023R0709,2023,R7,30/04/2023,43942,Adelaide
2023R0801,2023,R8,5/05/2023,45458,Carlton
2023R0802,2023,R8,6/05/2023,28293,Richmond
2023R0803,2023,R8,6/05/2023,21415,Geelong
2023R0804,2023,R8,6/05/2023,11440,Gold Coast
2023R0805,2023,R8,6/05/2023,37160,Fremantle
2023R0806,2023,R8,6/05/2023,10039,Greater Western Sydney
2023R0807,2023,R8,7/05/2023,36247,Port Adelaide
2023R0808,2023,R8,7/05/2023,71463,Collingwood
2023R0809,2023,R8,7/05/2023,22065,North Melbourne
2023R0901,2023,R9,12/05/2023,58141,Richmond
2023R0902,2023,R9,12/05/2023,36219,West Coast
2023R0903,2023,R9,13/05/2023,28927,Sydney
2023R0904,2023,R9,13/05/2023,6310,North Melbourne
2023R0905,2023,R9,13/05/2023,39818,Hawthorn
2023R0906,2023,R9,13/05/2023,31898,Brisbane Lions
2023R0907,2023,R9,13/05/2023,42756,Carlton
2023R0908,2023,R9,14/05/2023,33805,Adelaide
2023R0909,2023,R9,14/05/2023,37631,Collingwood
2023R1001,2023,R10,19/05/2023,37565,Port Adelaide
2023R1002,2023,R10,20/05/2023,21003,North Melbourne
2023R1003,2023,R10,20/05/2023,10114,Western Bulldogs
2023R1004,2023,R10,20/05/2023,45811,Fremantle
2023R1005,2023,R10,20/05/2023,23286,Brisbane Lions
2023R1006,2023,R10,20/05/2023,78300,Essendon
2023R1007,2023,R10,21/05/2023,9135,Hawthorn
2023R1008,2023,R10,21/05/2023,80354,Carlton
2023R1009,2023,R10,21/05/2023,7508,Greater Western Sydney
2023R1101,2023,R11,26/05/2023,36310,Sydney
2023R1102,2023,R11,27/05/2023,32022,St Kilda
2023R1103,2023,R11,27/05/2023,29154,Melbourne
2023R1104,2023,R11,27/05/2023,21349,Geelong
2023R1105,2023,R11,27/05/2023,9316,Gold Coast
2023R1106,2023,R11,27/05/2023,39269,West Coast
2023R1107,2023,R11,28/05/2023,30357,Richmond
2023R1108,2023,R11,28/05/2023,39467,Collingwood
2023R1109,2023,R11,28/05/2023,33188,Adelaide
2023R1201,2023,R12,2/06/2023,49872,Melbourne
2023R1202,2023,R12,3/06/2023,34234,Port Adelaide
2023R1203,2023,R12,3/06/2023,41713,West Coast
2023R1204,2023,R12,3/06/2023,41944,Western Bulldogs
2023R1205,2023,R12,3/06/2023,10772,Gold Coast
2023R1206,2023,R12,4/06/2023,9723,Greater Western Sydney
2023R1207,2023,R12,4/06/2023,40488,Essendon
2023R1301,2023,R13,8/06/2023,30123,Sydney
2023R1302,2023,R13,9/06/2023,23110,Western Bulldogs
2023R1303,2023,R13,10/06/2023,35869,Hawthorn
2023R1304,2023,R13,10/06/2023,39450,Adelaide
2023R1305,2023,R13,10/06/2023,46843,Fremantle
2023R1306,2023,R13,11/06/2023,5025,North Melbourne
2023R1307,2023,R13,11/06/2023,83638,Carlton
2023R1308,2023,R13,12/06/2023,83578,Melbourne
2023R1401,2023,R14,15/06/2023,36316,Port Adelaide
2023R1402,2023,R14,16/06/2023,28561,Brisbane Lions
2023R1403,2023,R14,17/06/2023,8633,Greater Western Sydney
2023R1404,2023,R14,17/06/2023,62686,Richmond
2023R1405,2023,R14,18/06/2023,29602,Carlton
2023R1406,2023,R14,18/06/2023,23829,North Melbourne
2023R1501,2023,R15,22/06/2023,19617,Geelong
2023R1502,2023,R15,23/06/2023,28985,St Kilda
2023R1503,2023,R15,24/06/2023,31367,Sydney
2023R1504,2023,R15,24/06/2023,43063,Fremantle
2023R1505,2023,R15,25/06/2023,65930,Collingwood
2023R1506,2023,R15,25/06/2023,14242,Gold Coast
2023R1601,2023,R16,29/06/2023,30022,Brisbane Lions
2023R1602,2023,R16,30/06/2023,32098,Sydney
2023R1603,2023,R16,1/07/2023,35226,Adelaide
2023R1604,2023,R16,1/07/2023,25412,Western Bulldogs
2023R1605,2023,R16,1/07/2023,22483,Gold Coast
2023R1606,2023,R16,1/07/2023,38957,Essendon
2023R1607,2023,R16,2/07/2023,66337,Hawthorn
2023R1608,2023,R16,2/07/2023,3413,Melbourne
2023R1609,2023,R16,2/07/2023,35579,West Coast
2023R1701,2023,R17,6/07/2023,48443,Richmond
2023R1702,2023,R17,7/07/2023,43482,Western Bulldogs
2023R1703,2023,R17,8/07/2023,24843,Brisbane Lions
2023R1704,2023,R17,8/07/2023,9007,Greater Western Sydney
2023R1705,2023,R17,8/07/2023,30749,St Kilda
2023R1706,2023,R17,8/07/2023,31053,Port Adelaide
2023R1707,2023,R17,9/07/2023,21066,Geelong
2023R1708,2023,R17,9/07/2023,39606,Essendon
2023R1709,2023,R17,9/07/2023,49469,Fremantle
2023R1801,2023,R18,13/07/2023,26221,Sydney
2023R1802,2023,R18,14/07/2023,38030,Melbourne
2023R1803,2023,R18,15/07/2023,61157,Collingwood
2023R1804,2023,R18,15/07/2023,13015,Gold Coast
2023R1805,2023,R18,15/07/2023,34306,Carlton
2023R1806,2023,R18,15/07/2023,23185,Geelong
2023R1807,2023,R18,15/07/2023,36674,Adelaide
2023R1808,2023,R18,16/07/2023,30201,North Melbourne
2023R1809,2023,R18,16/07/2023,40501,West Coast
2023R1901,2023,R19,21/07/2023,43634,Essendon
2023R1902,2023,R19,22/07/2023,57654,Richmond
2023R1903,2023,R19,22/07/2023,34954,Carlton
2023R1904,2023,R19,22/07/2023,32586,Brisbane Lions
2023R1905,2023,R19,22/07/2023,42433,Fremantle
2023R1906,2023,R19,22/07/2023,47965,Port Adelaide
2023R1907,2023,R19,23/07/2023,10026,Greater Western Sydney
2023R1908,2023,R19,23/07/2023,33122,Melbourne
2023R1909,2023,R19,23/07/2023,18279,St Kilda
2023R2001,2023,R20,28/07/2023,86785,Collingwood
2023R2002,2023,R20,29/07/2023,9080,Western Bulldogs
2023R2003,2023,R20,29/07/2023,21619,Geelong
2023R2004,2023,R20,29/07/2023,14097,Gold Coast
2023R2005,2023,R20,29/07/2023,38329,Essendon
2023R2006,2023,R20,29/07/2023,50023,Adelaide
2023R2007,2023,R20,30/07/2023,22769,Hawthorn
2023R2008,2023,R20,30/07/2023,52294,Richmond
2023R2009,2023,R20,30/07/2023,38231,West Coast
2023R2101,2023,R21,4/08/2023,39304,Western Bulldogs
2023R2102,2023,R21,5/08/2023,30742,Essendon
2023R2103,2023,R21,5/08/2023,35777,Adelaide
2023R2104,2023,R21,5/08/2023,62134,Hawthorn
2023R2105,2023,R21,5/08/2023,21279,Geelong
2023R2106,2023,R21,5/08/2023,19332,Greater Western Sydney
2023R2107,2023,R21,6/08/2023,8034,North Melbourne
2023R2108,2023,R21,6/08/2023,42656,St Kilda
2023R2109,2023,R21,6/08/2023,37845,Fremantle
2023R2201,2023,R22,11/08/2023,78749,Collingwood
2023R2202,2023,R22,12/08/2023,37231,North Melbourne
2023R2203,2023,R22,12/08/2023,33911,Sydney
2023R2204,2023,R22,12/08/2023,30107,Brisbane Lions
2023R2205,2023,R22,12/08/2023,68577,Carlton
2023R2206,2023,R22,12/08/2023,51172,West Coast
2023R2207,2023,R22,13/08/2023,12480,Hawthorn
2023R2208,2023,R22,13/08/2023,31119,St Kilda
2023R2209,2023,R22,13/08/2023,32597,Port Adelaide
2023R2301,2023,R23,18/08/2023,38350,Collingwood
2023R2302,2023,R23,19/08/2023,59555,Richmond
2023R2303,2023,R23,19/08/2023,19253,Gold Coast
2023R2304,2023,R23,19/08/2023,10281,Greater Western Sydney
2023R2305,2023,R23,19/08/2023,40103,St Kilda
2023R2306,2023,R23,19/08/2023,44817,Adelaide
2023R2307,2023,R23,20/08/2023,23965,Western Bulldogs
2023R2308,2023,R23,20/08/2023,50142,Melbourne
2023R2309,2023,R23,20/08/2023,38360,Fremantle
2023R2401,2023,R24,25/08/2023,74344,Essendon
2023R2402,2023,R24,26/08/2023,27951,Hawthorn
2023R2403,2023,R24,26/08/2023,4378,North Melbourne
2023R2404,2023,R24,26/08/2023,31689,Brisbane Lions
2023R2405,2023,R24,26/08/2023,20533,Geelong
2023R2406,2023,R24,26/08/2023,47027,West Coast
2023R2407,2023,R24,27/08/2023,39860,Port Adelaide
2023R2408,2023,R24,27/08/2023,41753,Sydney
2023R2409,2023,R24,27/08/2023,44354,Carlton
2023QF01,2023,QF,7/09/2023,92636,Collingwood
2023EF01,2023,EF,8/09/2023,92026,Carlton
2023EF02,2023,EF,9/09/2023,68465,St Kilda
2023QF02,2023,QF,9/09/2023,36020,Brisbane Lions
2023SF01,2023,SF,15/09/2023,96412,Melbourne
2023SF02,2023,SF,16/09/2023,45520,Port Adelaide
2023PF01,2023,PF,22/09/2023,97665,Collingwood
2023PF02,2023,PF,23/09/2023,36012,Brisbane Lions
2023GF01,2023,GF,30/09/2023,100024,Collingwood
2024OR01,2024,OR,7/03/2024,40012,Sydney
2024OR02,2024,OR,8/03/2024,33367,Brisbane Lions
2024OR03,2024,OR,9/03/2024,22086,Gold Coast
2024OR04,2024,OR,9/03/2024,21235,Greater Western Sydney
2024R0101,2024,R1,14/03/2024,83881,Carlton
2024R0102,2024,R1,15/03/2024,78933,Collingwood
2024R0103,2024,R1,16/03/2024,73805,Essendon
2024R0104,2024,R1,16/03/2024,8034,Greater Western Sydney
2024R0105,2024,R1,16/03/2024,39352,Geelong
2024R0106,2024,R1,16/03/2024,11466,Gold Coast
2024R0107,2024,R1,17/03/2024,44100,Melbourne
2024R0108,2024,R1,17/03/2024,34078,Port Adelaide
2024R0109,2024,R1,17/03/2024,40604,Fremantle
2024R0201,2024,R2,21/03/2024,69517,St Kilda
2024R0202,2024,R2,22/03/2024,44758,Adelaide
2024R0203,2024,R2,23/03/2024,17589,North Melbourne
2024R0204,2024,R2,23/03/2024,43960,Hawthorn
2024R0205,2024,R2,23/03/2024,34954,Sydney
2024R0206,2024,R2,24/03/2024,9752,Western Bulldogs
2024R0207,2024,R2,24/03/2024,30254,Richmond
2024R0208,2024,R2,24/03/2024,42401,West Coast
2024R0301,2024,R3,28/03/2024,34022,Brisbane Lions
2024R0302,2024,R3,29/03/2024,47565,North Melbourne
2024R0303,2024,R3,29/03/2024,51037,Fremantle
2024R0304,2024,R3,30/03/2024,44412,Essendon
2024R0305,2024,R3,30/03/2024,38105,Port Adelaide
2024R0306,2024,R3,31/03/2024,22991,Western Bulldogs
2024R0307,2024,R3,31/03/2024,45112,Richmond
2024R0308,2024,R3,1/04/2024,67020,Hawthorn
2024R0401,2024,R4,4/04/2024,48020,Adelaide
2024R0402,2024,R4,5/04/2024,9037,Brisbane Lions
2024R0403,2024,R4,5/04/2024,47461,Port Adelaide
2024R0404,2024,R4,6/04/2024,9225,West Coast
2024R0405,2024,R4,6/04/2024,43158,Fremantle
2024R0406,2024,R4,6/04/2024,45970,Western Bulldogs
2024R0407,2024,R4,7/04/2024,9337,Gold Coast
2024R0408,2024,R4,7/04/2024,9425,Richmond
2024R0409,2024,R4,7/04/2024,43198,Collingwood
2024R0501,2024,R5,11/04/2024,43098,Melbourne
2024R0502,2024,R5,12/04/2024,50144,Western Bulldogs
2024R0503,2024,R5,13/04/2024,12448,Greater Western Sydney
2024R0504,2024,R5,13/04/2024,46283,Carlton
2024R0505,2024,R5,13/04/2024,35658,Port Adelaide
2024R0506,2024,R5,13/04/2024,13900,Gold Coast
2024R0507,2024,R5,14/04/2024,31194,Geelong
2024R0508,2024,R5,14/04/2024,47665,West Coast
2024R0601,2024,R6,18/04/2024,26719,St Kilda
2024R0602,2024,R6,19/04/2024,46700,Adelaide
2024R0603,2024,R6,20/04/2024,65834,Collingwood
2024R0604,2024,R6,20/04/2024,40474,Carlton
2024R0605,2024,R6,20/04/2024,30429,Brisbane Lions
2024R0606,2024,R6,20/04/2024,54473,West Coast
2024R0607,2024,R6,21/04/2024,35649,Sydney
2024R0608,2024,R6,21/04/2024,30648,North Melbourne
2024R0701,2024,R7,24/04/2024,72840,Richmond
2024R0702,2024,R7,25/04/2024,93644,Essendon
2024R0703,2024,R7,25/04/2024,13080,Greater Western Sydney
2024R0704,2024,R7,26/04/2024,40306,Port Adelaide
2024R0705,2024,R7,27/04/2024,5365,North Melbourne
2024R0706,2024,R7,27/04/2024,87775,Geelong
2024R0707,2024,R7,27/04/2024,45931,Fremantle
2024R0708,2024,R7,28/04/2024,11440,Gold Coast
2024R0709,2024,R7,28/04/2024,38052,Hawthorn
2024R0801,2024,R8,2/05/2024,52106,Adelaide
2024R0802,2024,R8,3/05/2024,88362,Carlton
2024R0803,2024,R8,4/05/2024,40337,Sydney
2024R0804,2024,R8,4/05/2024,27009,St Kilda
2024R0805,2024,R8,4/05/2024,51795,Melbourne
2024R0806,2024,R8,4/05/2024,51751,West Coast
2024R0807,2024,R8,5/05/2024,32252,Richmond
2024R0808,2024,R8,5/05/2024,29555,Western Bulldogs
2024R0809,2024,R8,5/05/2024,30285,Brisbane Lions
2024R0901,2024,R9,9/05/2024,58472,Carlton
2024R0902,2024,R9,10/05/2024,29942,Geelong
2024R0903,2024,R9,10/05/2024,46198,Fremantle
2024R0904,2024,R9,11/05/2024,15112,Hawthorn
2024R0905,2024,R9,11/05/2024,37295,Essendon
2024R0906,2024,R9,11/05/2024,7036,Gold Coast
2024R0907,2024,R9,11/05/2024,38007,Richmond
2024R0908,2024,R9,12/05/2024,37433,Collingwood
2024R0909,2024,R9,12/05/2024,40278,Adelaide
2024R1001,2024,R10,16/05/2024,12112,Gold Coast
2024R1002,2024,R10,17/05/2024,44047,Sydney
2024R1003,2024,R10,18/05/2024,63925,Collingwood
2024R1004,2024,R10,18/05/2024,7747,Greater Western Sydney
2024R1005,2024,R10,18/05/2024,19265,St Kilda
2024R1006,2024,R10,18/05/2024,27200,Brisbane Lions
2024R1007,2024,R10,19/05/2024,43125,Essendon
2024R1008,2024,R10,19/05/2024,36190,Port Adelaide
2024R1009,2024,R10,19/05/2024,43408,West Coast
